frame = 1	 simulation time = 0000000	 ego_vehicle speed = 10.0000	 ego_vehicle location = 0.00000000	 next light status = 70green
frame = 459	 simulation time = 9.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 149.920424	 next light status = 61green
frame = 460	 simulation time = 9.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 150.253758	 next light status = 61green
frame = 461	 simulation time = 9.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 150.587092	 next light status = 61green
frame = 462	 simulation time = 9.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 150.920426	 next light status = 61green
frame = 463	 simulation time = 9.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 151.253760	 next light status = 61green
frame = 464	 simulation time = 9.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 151.587094	 next light status = 61green
frame = 465	 simulation time = 9.28000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 151.920428	 next light status = 61green
frame = 466	 simulation time = 9.30000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 152.253762	 next light status = 61green
frame = 467	 simulation time = 9.32000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 152.587096	 next light status = 61green
frame = 468	 simulation time = 9.34000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 152.920430	 next light status = 61green
frame = 469	 simulation time = 9.36000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 153.253764	 next light status = 61green
frame = 470	 simulation time = 9.38000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 153.587098	 next light status = 61green
frame = 471	 simulation time = 9.40000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 153.920432	 next light status = 61green
frame = 472	 simulation time = 9.42000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 154.253766	 next light status = 61green
frame = 473	 simulation time = 9.44000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 154.587100	 next light status = 61green
frame = 474	 simulation time = 9.46000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 154.920434	 next light status = 61green
frame = 475	 simulation time = 9.48000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 155.253768	 next light status = 61green
frame = 476	 simulation time = 9.50000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 155.587102	 next light status = 61green
frame = 477	 simulation time = 9.52000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 155.920436	 next light status = 61green
frame = 478	 simulation time = 9.54000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 156.253770	 next light status = 61green
frame = 479	 simulation time = 9.56000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 156.587104	 next light status = 61green
frame = 480	 simulation time = 9.58000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 156.920438	 next light status = 61green
frame = 481	 simulation time = 9.60000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 157.253772	 next light status = 61green
frame = 482	 simulation time = 9.62000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 157.587106	 next light status = 61green
frame = 483	 simulation time = 9.64000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 157.920440	 next light status = 61green
frame = 484	 simulation time = 9.66000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 158.253774	 next light status = 61green
frame = 485	 simulation time = 9.68000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 158.587108	 next light status = 61green
frame = 486	 simulation time = 9.70000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 158.920442	 next light status = 61green
frame = 487	 simulation time = 9.72000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 159.253776	 next light status = 61green
frame = 488	 simulation time = 9.74000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 159.587110	 next light status = 61green
frame = 489	 simulation time = 9.76000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 159.920444	 next light status = 61green
frame = 490	 simulation time = 9.78000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 160.253778	 next light status = 61green
frame = 491	 simulation time = 9.80000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 160.587112	 next light status = 61green
frame = 492	 simulation time = 9.82000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 160.920446	 next light status = 61green
frame = 493	 simulation time = 9.84000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 161.253780	 next light status = 61green
frame = 494	 simulation time = 9.86000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 161.587114	 next light status = 61green
frame = 495	 simulation time = 9.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 161.920448	 next light status = 61green
frame = 496	 simulation time = 9.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 162.253782	 next light status = 61green
frame = 497	 simulation time = 9.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 162.587116	 next light status = 61green
frame = 498	 simulation time = 9.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 162.920450	 next light status = 61green
frame = 499	 simulation time = 9.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 163.253784	 next light status = 61green
frame = 500	 simulation time = 9.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 163.587118	 next light status = 61green
frame = 501	 simulation time = 10.0000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 163.920452	 next light status = 61green
frame = 502	 simulation time = 10.0200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 164.253786	 next light status = 60green
frame = 503	 simulation time = 10.0400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 164.587120	 next light status = 60green
frame = 504	 simulation time = 10.0600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 164.920454	 next light status = 60green
frame = 505	 simulation time = 10.0800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 165.253788	 next light status = 60green
frame = 506	 simulation time = 10.1000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 165.587122	 next light status = 60green
frame = 507	 simulation time = 10.1200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 165.920456	 next light status = 60green
frame = 508	 simulation time = 10.1400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 166.253790	 next light status = 60green
frame = 509	 simulation time = 10.1600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 166.587124	 next light status = 60green
frame = 510	 simulation time = 10.1800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 166.920458	 next light status = 60green
frame = 511	 simulation time = 10.2000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 167.253792	 next light status = 60green
frame = 512	 simulation time = 10.2200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 167.587126	 next light status = 60green
frame = 513	 simulation time = 10.2400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 167.920460	 next light status = 60green
frame = 514	 simulation time = 10.2600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 168.253794	 next light status = 60green
frame = 515	 simulation time = 10.2800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 168.587128	 next light status = 60green
frame = 516	 simulation time = 10.3000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 168.920462	 next light status = 60green
frame = 517	 simulation time = 10.3200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 169.253796	 next light status = 60green
frame = 518	 simulation time = 10.3400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 169.587130	 next light status = 60green
frame = 519	 simulation time = 10.3600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 169.920464	 next light status = 60green
frame = 520	 simulation time = 10.3800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 170.253798	 next light status = 60green
frame = 521	 simulation time = 10.4000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 170.587132	 next light status = 60green
frame = 522	 simulation time = 10.4200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 170.920466	 next light status = 60green
frame = 523	 simulation time = 10.4400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 171.253800	 next light status = 60green
frame = 524	 simulation time = 10.4600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 171.587134	 next light status = 60green
frame = 525	 simulation time = 10.4800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 171.920468	 next light status = 60green
frame = 526	 simulation time = 10.5000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 172.253802	 next light status = 60green
frame = 527	 simulation time = 10.5200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 172.587136	 next light status = 60green
frame = 528	 simulation time = 10.5400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 172.920470	 next light status = 60green
frame = 529	 simulation time = 10.5600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 173.253804	 next light status = 60green
frame = 530	 simulation time = 10.5800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 173.587138	 next light status = 60green
frame = 531	 simulation time = 10.6000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 173.920472	 next light status = 60green
frame = 532	 simulation time = 10.6200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 174.253806	 next light status = 60green
frame = 533	 simulation time = 10.6400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 174.587140	 next light status = 60green
frame = 534	 simulation time = 10.6600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 174.920474	 next light status = 60green
frame = 535	 simulation time = 10.6800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 175.253808	 next light status = 60green
frame = 536	 simulation time = 10.7000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 175.587142	 next light status = 60green
frame = 537	 simulation time = 10.7200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 175.920476	 next light status = 60green
frame = 538	 simulation time = 10.7400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 176.253810	 next light status = 60green
frame = 539	 simulation time = 10.7600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 176.587144	 next light status = 60green
frame = 540	 simulation time = 10.7800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 176.920478	 next light status = 60green
frame = 541	 simulation time = 10.8000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 177.253812	 next light status = 60green
frame = 542	 simulation time = 10.8200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 177.587146	 next light status = 60green
frame = 543	 simulation time = 10.8400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 177.920480	 next light status = 60green
frame = 544	 simulation time = 10.8600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 178.253814	 next light status = 60green
frame = 545	 simulation time = 10.8800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 178.587148	 next light status = 60green
frame = 546	 simulation time = 10.9000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 178.920482	 next light status = 60green
frame = 547	 simulation time = 10.9200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 179.253816	 next light status = 60green
frame = 548	 simulation time = 10.9400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 179.587150	 next light status = 60green
frame = 549	 simulation time = 10.9600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 179.920484	 next light status = 60green
frame = 550	 simulation time = 10.9800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 180.253818	 next light status = 60green
frame = 551	 simulation time = 11.0000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 180.587152	 next light status = 60green
frame = 552	 simulation time = 11.0200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 180.920486	 next light status = 59green
frame = 553	 simulation time = 11.0400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 181.253820	 next light status = 59green
frame = 554	 simulation time = 11.0600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 181.587154	 next light status = 59green
frame = 555	 simulation time = 11.0800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 181.920488	 next light status = 59green
frame = 556	 simulation time = 11.1000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 182.253822	 next light status = 59green
frame = 557	 simulation time = 11.1200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 182.587156	 next light status = 59green
frame = 558	 simulation time = 11.1400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 182.920490	 next light status = 59green
frame = 559	 simulation time = 11.1600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 183.253824	 next light status = 59green
frame = 560	 simulation time = 11.1800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 183.587158	 next light status = 59green
frame = 561	 simulation time = 11.2000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 183.920492	 next light status = 59green
frame = 562	 simulation time = 11.2200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 184.253826	 next light status = 59green
frame = 563	 simulation time = 11.2400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 184.587160	 next light status = 59green
frame = 564	 simulation time = 11.2600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 184.920494	 next light status = 59green
frame = 565	 simulation time = 11.2800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 185.253828	 next light status = 59green
frame = 566	 simulation time = 11.3000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 185.587162	 next light status = 59green
frame = 567	 simulation time = 11.3200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 185.920496	 next light status = 59green
frame = 568	 simulation time = 11.3400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 186.253830	 next light status = 59green
frame = 569	 simulation time = 11.3600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 186.587164	 next light status = 59green
frame = 570	 simulation time = 11.3800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 186.920498	 next light status = 59green
frame = 571	 simulation time = 11.4000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 187.253832	 next light status = 59green
frame = 572	 simulation time = 11.4200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 187.587166	 next light status = 59green
frame = 573	 simulation time = 11.4400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 187.920500	 next light status = 59green
frame = 574	 simulation time = 11.4600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 188.253834	 next light status = 59green
frame = 575	 simulation time = 11.4800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 188.587168	 next light status = 59green
frame = 576	 simulation time = 11.5000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 188.920502	 next light status = 59green
frame = 577	 simulation time = 11.5200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 189.253836	 next light status = 59green
frame = 578	 simulation time = 11.5400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 189.587170	 next light status = 59green
frame = 579	 simulation time = 11.5600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 189.920504	 next light status = 59green
frame = 580	 simulation time = 11.5800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 190.253838	 next light status = 59green
frame = 581	 simulation time = 11.6000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 190.587172	 next light status = 59green
frame = 582	 simulation time = 11.6200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 190.920506	 next light status = 59green
frame = 583	 simulation time = 11.6400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 191.253840	 next light status = 59green
frame = 584	 simulation time = 11.6600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 191.587174	 next light status = 59green
frame = 585	 simulation time = 11.6800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 191.920508	 next light status = 59green
frame = 586	 simulation time = 11.7000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 192.253842	 next light status = 59green
frame = 587	 simulation time = 11.7200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 192.587176	 next light status = 59green
frame = 588	 simulation time = 11.7400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 192.920510	 next light status = 59green
frame = 589	 simulation time = 11.7600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 193.253844	 next light status = 59green
frame = 590	 simulation time = 11.7800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 193.587178	 next light status = 59green
frame = 591	 simulation time = 11.8000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 193.920512	 next light status = 59green
frame = 592	 simulation time = 11.8200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 194.253846	 next light status = 59green
frame = 593	 simulation time = 11.8400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 194.587180	 next light status = 59green
frame = 594	 simulation time = 11.8600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 194.920514	 next light status = 59green
frame = 595	 simulation time = 11.8800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 195.253848	 next light status = 59green
frame = 596	 simulation time = 11.9000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 195.587182	 next light status = 59green
frame = 597	 simulation time = 11.9200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 195.920516	 next light status = 59green
frame = 598	 simulation time = 11.9400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 196.253850	 next light status = 59green
frame = 599	 simulation time = 11.9600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 196.587184	 next light status = 59green
frame = 600	 simulation time = 11.9800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 196.920518	 next light status = 59green
frame = 601	 simulation time = 12.0000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 197.253852	 next light status = 59green
frame = 602	 simulation time = 12.0200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 197.587186	 next light status = 58green
frame = 603	 simulation time = 12.0400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 197.920520	 next light status = 58green
frame = 604	 simulation time = 12.0600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 198.253854	 next light status = 58green
frame = 605	 simulation time = 12.0800	 ego_vehicle speed = 16.6667	 ego_vehicle location = 198.587188	 next light status = 58green
frame = 606	 simulation time = 12.1000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 198.920522	 next light status = 58green
frame = 607	 simulation time = 12.1200	 ego_vehicle speed = 16.6667	 ego_vehicle location = 199.253856	 next light status = 58green
frame = 608	 simulation time = 12.1400	 ego_vehicle speed = 16.6667	 ego_vehicle location = 199.587190	 next light status = 58green
frame = 609	 simulation time = 12.1600	 ego_vehicle speed = 16.6667	 ego_vehicle location = 199.920524	 next light status = 58green
